Suburb_0,Suburb_1,Suburb_2,Suburb_3,Suburb_4,Suburb_5,Suburb_6,Suburb_7,Suburb_8,Rooms,Price,SellerG_0,SellerG_1,SellerG_2,SellerG_3,SellerG_4,SellerG_5,SellerG_6,SellerG_7,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea_0,CouncilArea_1,CouncilArea_2,CouncilArea_3,CouncilArea_4,Lattitude,Longtitude,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan
0,0,1,1,1,1,1,0,1,2,910000.0,0,0,0,1,0,0,1,1,10.1,2.0,1.0,2.0,402.0,106.0,0,1,0,0,1,-37.89801,145.07103999999995,4442.0,48.0,2017,7,29,5,0,0,1,0,0,0,0,0,1,0
0,1,1,0,0,0,1,1,1,3,630000.0,0,1,0,1,0,0,0,1,15.3,3.0,1.0,3.0,654.0,125.0,1,1,0,0,1,-37.67652,145.02338,7955.0,48.0,2017,5,27,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,2,931000.0,0,1,0,1,0,1,1,1,2.0,2.0,1.0,1.0,109.0,90.0,0,1,1,0,1,-37.79737,144.98492,4553.0,17.0,2017,9,16,5,0,1,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,1,0,1,400000.0,0,0,0,0,0,0,1,1,2.7,1.0,1.0,1.0,0.0,43.0,0,0,1,1,0,-37.83678,145.00137,14887.0,68.0,2017,5,27,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,1,5,1385000.0,0,0,0,1,0,1,0,1,13.0,5.0,2.0,2.0,664.0,178.0,0,1,0,0,1,-37.9241,145.048,6795.0,68.0,2016,8,28,6,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,0,1,3,1410000.0,0,0,0,0,0,0,1,1,7.5,3.0,2.0,1.0,585.0,198.0,0,0,0,1,0,-37.75374,144.88932,588.0,68.0,2017,7,15,5,1,0,0,0,0,0,0,0,0,1
0,1,1,0,1,1,0,1,1,3,912000.0,0,0,1,0,1,0,1,1,21.3,3.0,2.0,2.0,471.0,144.0,1,0,1,0,1,-37.82996,145.24311,3794.0,53.0,2017,12,8,4,1,0,0,1,0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,3,2200000.0,0,0,1,0,1,0,0,1,9.0,3.0,3.0,2.0,468.0,148.0,0,0,1,1,1,-37.8264,145.0741,3265.0,128.0,2016,7,5,1,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,4,900000.0,0,0,0,0,0,0,1,0,8.0,4.0,2.0,1.0,288.0,210.0,0,0,0,1,0,-37.7562,144.9286,9264.0,38.0,2017,4,3,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,1,0,1,3,1341500.0,0,0,0,0,0,0,1,1,5.3,3.0,1.0,1.0,272.0,125.0,0,1,1,0,1,-37.77986,145.00772,11364.0,68.0,2017,9,9,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,1,0,1,2,640000.0,0,0,1,0,1,1,0,0,6.1,2.0,1.0,1.0,0.0,125.0,0,0,0,1,1,-37.8635,144.9857,13240.0,48.0,2017,3,18,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,1,2,860000.0,0,0,1,0,1,1,1,0,3.5,2.0,1.0,0.0,104.0,70.0,0,0,0,0,1,-37.7927,144.9796,6244.0,138.0,2016,3,9,2,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,1,3,500000.0,0,0,0,0,0,0,1,0,10.5,3.0,1.0,1.0,260.0,125.0,0,0,0,1,0,-37.7507,144.8576,4502.0,28.0,2016,9,24,5,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,1,1,1,1,4,1030000.0,0,0,1,1,1,0,1,0,23.2,4.0,2.0,2.0,1094.0,197.0,1,0,1,0,0,-37.85757,145.2615,5030.0,48.0,2017,6,24,5,1,0,0,1,0,0,0,0,0,0
0,0,1,1,0,1,1,0,1,2,650000.0,0,0,1,0,0,0,0,0,7.0,2.0,1.0,2.0,304.0,81.0,0,1,0,1,1,-37.8122,144.8671,6543.0,58.0,2017,5,20,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1,1,291000.0,0,0,0,0,0,0,1,0,7.5,1.0,1.0,1.0,0.0,47.0,0,0,0,1,0,-37.75121,144.91326,9264.0,48.0,2017,1,7,5,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,1,1,0,0,3,2300000.0,0,0,0,0,0,0,1,1,2.1,3.0,2.0,1.0,203.0,163.0,0,1,1,0,1,-37.80475,144.98228,5825.0,128.0,2017,3,9,3,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,3,740000.0,0,0,0,1,1,1,0,0,11.7,3.0,1.0,1.0,280.0,125.0,0,1,0,0,0,-37.88486,145.10203,3582.0,18.0,2017,6,17,5,1,0,0,0,0,0,0,0,1,0
0,1,1,0,1,1,0,1,1,4,1165000.0,0,0,1,0,1,0,1,1,21.3,4.0,2.0,2.0,442.0,207.0,0,1,1,0,1,-37.82507,145.24058,3794.0,2.0,2017,9,9,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1,1,1,1,0,3,1375000.0,0,0,0,0,0,0,1,1,5.4,3.0,3.0,3.0,325.0,125.0,0,0,1,1,1,-37.80506,145.05223999999995,10331.0,48.0,2017,6,17,5,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,0,1,5,1300000.0,0,0,0,0,0,0,1,0,9.8,5.0,2.0,2.0,616.0,184.0,0,0,0,1,0,-37.7497,144.8867,588.0,68.0,2016,7,16,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,1,1,0,5,1005000.0,0,0,0,0,1,0,1,0,11.5,5.0,3.0,2.0,647.0,125.0,0,1,1,0,1,-37.719,144.9254,2651.0,48.0,2017,5,20,5,1,0,0,0,0,1,0,0,0,0
0,1,1,0,0,1,1,0,0,4,1330000.0,0,0,0,0,1,1,0,0,14.7,4.0,2.0,2.0,717.0,191.0,0,1,1,0,1,-37.86887,145.22116,7082.0,38.0,2017,8,26,5,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,4,2275000.0,0,0,0,0,0,0,1,1,9.7,4.0,2.0,1.0,842.0,125.0,0,0,1,1,1,-37.8054,145.0771,5682.0,48.0,2017,2,25,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,4,955000.0,0,0,0,0,0,0,1,0,7.8,4.0,2.0,1.0,295.0,125.0,0,1,1,0,1,-37.7374,144.9617,11204.0,48.0,2016,3,12,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,1,1,1,2,620000.0,0,0,0,1,1,1,0,0,13.0,2.0,2.0,1.0,0.0,125.0,0,1,0,0,1,-37.9329,145.0393,6795.0,6.0,2017,8,4,4,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,3,793000.0,0,0,0,0,1,1,0,0,11.2,3.0,1.0,2.0,589.0,128.0,0,0,1,0,0,-37.7195,144.9982,21650.0,68.0,2016,7,26,1,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,1,0,3,2300000.0,0,0,1,0,0,1,0,0,3.3,3.0,2.0,1.0,350.0,125.0,0,0,1,1,0,-37.8422,144.9884,14887.0,48.0,2016,12,11,6,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,1,3,591000.0,0,0,0,0,0,0,1,1,7.8,3.0,1.0,1.0,0.0,89.0,0,0,1,1,1,-37.8255,145.0592,8920.0,58.0,2016,5,14,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,1,1,0,1,4,1415000.0,0,0,0,0,0,0,0,1,3.4,4.0,2.0,0.0,199.0,96.0,1,0,0,0,0,-37.7916,144.92855,5263.0,36.0,2017,6,17,5,1,0,0,0,0,1,0,0,0,0
0,0,1,1,0,0,1,0,0,3,1400000.0,0,0,0,0,0,0,1,1,6.5,2.0,2.0,1.0,417.0,159.0,0,0,1,0,0,-37.7595,145.0017,8870.0,98.0,2016,9,17,5,1,0,0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,2,540000.0,0,1,1,0,1,1,1,0,16.1,2.0,1.0,1.0,208.0,125.0,0,1,1,0,1,-37.70791,145.09575,8524.0,23.0,2017,8,26,5,0,0,1,0,0,1,0,0,0,0
0,0,1,0,1,1,1,0,1,5,5046000.0,0,1,1,0,0,1,1,0,6.1,5.0,3.0,3.0,1294.0,378.0,0,0,0,1,1,-37.8589,144.9883,13240.0,134.0,2016,10,12,2,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,0,0,3,930000.0,0,0,0,0,0,0,1,0,6.9,3.0,3.0,1.0,325.0,132.0,0,0,0,1,0,-37.7702,144.9091,6232.0,108.0,2016,8,28,6,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,4,1316500.0,0,0,1,1,0,0,0,1,5.9,4.0,3.0,2.0,230.0,125.0,0,0,0,1,0,-37.7804,144.9284,6567.0,48.0,2017,4,29,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,1,0,1,425000.0,0,0,0,0,0,0,0,1,3.3,1.0,1.0,1.0,0.0,56.0,0,0,1,1,0,-37.837,144.9931,14887.0,11.0,2016,8,13,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,2,1455000.0,0,0,0,1,0,1,0,0,3.3,2.0,1.0,0.0,159.0,125.0,0,0,0,1,1,-37.845,144.9538,3280.0,48.0,2016,3,9,2,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,0,2,445000.0,0,0,0,0,0,0,1,0,12.4,2.0,1.0,1.0,196.0,125.0,0,1,1,0,1,-37.6956,144.9656,5070.0,48.0,2017,4,29,5,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1,0,1,1,1,4,3255000.0,0,0,0,0,0,1,1,1,6.2,4.0,3.0,3.0,1116.0,304.0,0,0,1,1,1,-37.84283,145.05178,6482.0,34.0,2017,6,17,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,3,650000.0,0,0,0,0,1,1,0,0,8.0,3.0,2.0,1.0,160.0,129.0,0,0,0,1,0,-37.7403,144.8989,9264.0,33.0,2016,8,13,5,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,1,0,0,1,4,1167500.0,0,0,0,1,0,1,0,1,13.0,3.0,2.0,1.0,678.0,184.0,0,1,0,0,0,-37.898,145.0815,3145.0,68.0,2016,7,26,1,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,1,1,320000.0,0,0,0,0,1,1,0,0,5.5,1.0,1.0,0.0,0.0,125.0,0,0,1,0,0,-37.7827,144.9999,11364.0,48.0,2016,5,14,5,0,0,1,0,0,1,0,0,0,0
0,0,0,1,1,1,1,1,0,3,1100000.0,0,0,0,0,0,0,1,1,5.6,3.0,1.0,1.0,0.0,115.0,0,0,1,1,1,-37.8087,145.0452,10331.0,83.0,2016,11,27,6,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,1,2,400000.0,0,0,0,0,0,0,1,1,6.2,2.0,1.0,1.0,0.0,125.0,0,0,1,1,1,-37.82465,145.05092,6482.0,63.0,2017,7,29,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,1,2,1100000.0,0,0,1,0,1,1,1,0,13.0,2.0,1.0,3.0,579.0,125.0,0,1,0,0,1,-37.925,145.0467,6795.0,48.0,2017,8,4,4,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,1,2,530000.0,0,0,1,0,1,1,1,1,8.5,2.0,2.0,1.0,135.0,84.0,0,1,1,0,1,-37.71628,144.93822,7485.0,48.0,2017,5,27,5,0,1,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,0,0,4,940000.0,0,0,0,0,0,0,0,1,8.7,4.0,2.0,1.0,516.0,125.0,0,1,0,1,1,-37.7839,144.8853,4918.0,48.0,2016,7,5,1,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,0,1,0,3,1000000.0,0,0,1,0,0,0,1,0,6.2,3.0,1.0,2.0,366.0,125.0,0,0,1,0,1,-37.84346,144.88947,5498.0,48.0,2017,8,7,0,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,1,0,0,2,683000.0,0,0,0,0,0,0,0,1,1.6,2.0,1.0,1.0,0.0,92.0,0,0,0,0,1,-37.8035,144.985,4553.0,118.0,2016,9,17,5,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,1,0,3,790000.0,0,1,1,0,1,0,0,1,7.8,3.0,1.0,2.0,371.0,125.0,0,1,1,0,1,-37.7435,144.9507,11204.0,48.0,2016,3,12,5,1,0,0,0,0,1,0,0,0,0
0,0,1,1,1,0,0,0,0,2,957000.0,0,0,0,0,0,0,1,0,4.5,2.0,1.0,1.0,148.0,125.0,0,1,1,0,1,-37.7722,144.9751,5533.0,48.0,2016,5,22,6,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,0,3,842000.0,0,0,0,0,1,1,0,0,8.8,3.0,1.0,1.0,398.0,125.0,0,0,1,0,0,-37.7372,145.01,14577.0,48.0,2016,7,16,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,0,1,1,2,548000.0,0,0,0,0,0,0,1,0,5.8,2.0,1.0,1.0,0.0,68.0,0,0,0,0,1,-37.7845,145.0105,2970.0,4.0,2016,6,27,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,3,1000000.0,0,0,0,1,0,1,0,1,13.6,3.0,1.0,2.0,606.0,125.0,0,1,0,0,0,-37.8784,145.0958,3582.0,48.0,2016,6,8,2,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,3,510000.0,0,0,0,0,1,1,0,0,11.2,3.0,1.0,2.0,543.0,135.0,0,0,1,0,0,-37.6946,144.9962,21650.0,53.0,2016,6,8,2,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,0,1,0,3,1631000.0,0,0,0,1,1,0,0,0,3.5,3.0,2.0,2.0,0.0,125.0,0,0,0,1,1,-37.84007,144.94128999999995,8648.0,48.0,2017,1,7,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,1,2,490000.0,0,0,0,0,0,0,1,0,3.5,2.0,1.0,1.0,4296.0,125.0,0,0,0,0,1,-37.7846,144.9785,6244.0,6.0,2016,11,27,6,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,1,3,555000.0,0,0,0,0,0,0,0,1,9.2,3.0,1.0,2.0,210.0,121.0,0,1,0,1,1,-37.7869,144.8749,3873.0,6.0,2016,9,17,5,0,1,0,0,0,0,0,0,0,1
0,0,1,1,1,1,0,0,1,3,1640000.0,0,0,0,0,0,0,1,0,7.8,3.0,1.0,2.0,617.0,158.0,0,1,1,1,1,-37.77212,145.05813,1554.0,88.0,2017,5,27,5,1,0,0,1,0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,3,1382000.0,0,0,0,1,0,1,1,0,12.3,3.0,2.0,2.0,847.0,125.0,0,1,1,0,1,-37.90638,145.11733,2547.0,48.0,2017,9,23,5,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,3,1425000.0,0,0,1,0,1,0,1,0,11.2,3.0,2.0,2.0,495.0,125.0,0,1,1,0,0,-37.9049,145.0069,10579.0,48.0,2016,5,28,5,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,0,1,4,1300000.0,0,0,1,0,1,1,1,0,14.6,4.0,3.0,2.0,743.0,171.0,1,0,0,0,1,-37.9362,145.0442,2555.0,45.0,2016,9,17,5,1,0,0,0,0,0,0,0,1,0
0,1,0,1,1,0,1,1,1,4,1750000.0,0,0,0,0,0,0,1,1,14.2,4.0,2.0,2.0,766.0,125.0,0,1,0,0,0,-37.88043,145.13062,13366.0,48.0,2017,7,22,5,1,0,0,1,0,0,0,0,0,0
0,1,0,1,1,0,1,1,1,2,720000.0,0,0,1,0,1,0,1,1,14.2,2.0,1.0,1.0,198.0,125.0,0,1,0,0,0,-37.87135,145.14334,13366.0,48.0,2017,3,6,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,1,1,1,1,0,2,1630000.0,0,0,0,1,0,0,1,1,5.4,2.0,1.0,0.0,284.0,88.0,0,1,1,0,1,-37.81202,145.04217,10331.0,98.0,2017,9,23,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,1,0,2,630000.0,0,1,0,0,1,1,0,0,5.4,2.0,1.0,1.0,1037.0,125.0,0,0,1,1,1,-37.80897,145.04759,10331.0,58.0,2017,3,6,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,0,1,0,2,2250000.0,0,0,0,0,0,1,0,0,3.8,2.0,2.0,2.0,0.0,125.0,0,0,0,1,1,-37.8444,144.9421,8648.0,48.0,2017,4,29,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,3,1560000.0,0,0,1,0,1,1,1,0,13.9,3.0,1.0,2.0,841.0,125.0,0,1,0,0,1,-37.9217,145.056,10969.0,48.0,2016,4,16,5,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,1,1,3,1063000.0,0,0,0,0,0,0,1,1,11.8,3.0,1.0,2.0,602.0,125.0,0,1,1,1,0,-37.7712,145.097,4480.0,48.0,2016,5,28,5,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,3,1345000.0,0,0,0,0,1,1,0,0,6.9,3.0,2.0,1.0,310.0,287.0,0,0,0,1,0,-37.7639,144.9126,6232.0,88.0,2016,5,22,6,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,4,1575000.0,0,0,1,0,1,1,0,1,9.7,4.0,2.0,2.0,392.0,125.0,0,0,1,1,1,-37.80039,145.0961,7809.0,11.0,2017,8,7,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,1,0,3,1320000.0,0,0,0,0,1,0,1,0,9.4,3.0,1.0,1.0,766.0,125.0,0,0,0,1,0,-37.7388,144.9006,1308.0,48.0,2016,5,14,5,1,0,0,0,0,0,0,0,0,1
0,1,0,1,1,0,1,1,1,3,1800000.0,0,0,0,1,1,1,0,0,14.2,3.0,2.0,2.0,786.0,125.0,0,1,1,0,1,-37.87834,145.12131000000005,13366.0,48.0,2017,3,9,3,1,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,3,1080000.0,0,0,0,0,1,1,0,0,8.8,3.0,2.0,1.0,369.0,125.0,0,0,1,0,0,-37.7389,144.9821,14577.0,48.0,2016,10,12,2,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,1,1,0,4,2830000.0,0,0,1,0,1,1,0,0,8.1,4.0,2.0,2.0,723.0,125.0,0,1,0,0,1,-37.8672,145.0225,6923.0,48.0,2016,10,15,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,0,2,559000.0,0,0,0,1,0,1,0,1,7.7,2.0,1.0,1.0,1307.0,125.0,0,0,0,1,1,-37.8838,144.9853,8989.0,58.0,2016,9,17,5,0,0,1,0,0,0,0,0,1,0
0,1,1,0,1,0,1,1,0,3,875000.0,0,0,1,0,1,0,1,1,27.0,3.0,1.0,3.0,534.0,127.0,0,1,1,0,1,-38.04666,145.12354,3906.0,48.0,2017,9,16,5,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,1,1,2,1859000.0,0,0,0,0,1,0,0,1,6.3,2.0,2.0,3.0,311.0,125.0,0,0,1,1,0,-37.8545,145.0219,4836.0,48.0,2017,6,5,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,1,0,1,1,1,480000.0,0,0,0,0,0,1,0,0,1.2,1.0,1.0,1.0,3878.0,125.0,1,0,0,0,0,-37.8255,144.9665,8400.0,6.0,2016,5,14,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,0,3,750000.0,0,0,1,0,0,0,0,1,11.1,3.0,1.0,3.0,554.0,125.0,0,0,1,0,1,-37.8449,144.85,5132.0,48.0,2017,4,3,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1,1,2,737000.0,0,1,0,0,1,0,1,1,11.2,3.0,1.0,1.0,106.0,125.0,0,1,1,0,0,-37.9159,144.9936,10579.0,43.0,2016,5,22,6,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,4,750000.0,0,0,0,1,1,1,0,1,11.2,4.0,1.0,2.0,747.0,125.0,0,0,1,0,0,-37.7054,145.0137,21650.0,48.0,2016,6,18,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,1,1,2,460000.0,0,0,0,0,1,1,0,0,12.1,2.0,1.0,4.0,360.0,125.0,0,1,1,0,1,-37.7074,144.9407,2606.0,48.0,2016,11,27,6,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,1,0,1,3,1500000.0,0,1,1,0,0,1,1,1,6.1,3.0,1.0,1.0,1669.0,176.0,0,0,0,1,1,-37.8646,144.9786,13240.0,98.0,2017,4,3,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,1,0,0,0,2,720000.0,0,0,0,0,0,1,0,0,6.6,2.0,1.0,1.0,126.0,127.0,0,1,0,1,1,-37.8045,144.8898,2417.0,7.0,2016,5,14,5,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,1,1,1,0,2,1300000.0,0,0,0,0,1,1,1,0,9.1,3.0,1.0,5.0,528.0,125.0,0,0,0,1,0,-37.7617,144.8987,1543.0,48.0,2016,8,10,2,1,0,0,0,0,0,0,0,0,1
0,1,0,1,1,0,1,0,1,4,980000.0,0,0,0,0,1,1,0,0,16.2,4.0,3.0,2.0,701.0,300.0,0,1,1,1,1,-37.71871,145.13558999999995,3891.0,25.0,2017,5,27,5,1,0,0,1,0,0,0,0,0,0
0,0,0,0,1,1,0,0,1,2,530000.0,0,0,1,0,1,1,0,1,7.8,2.0,1.0,1.0,0.0,125.0,0,0,1,1,1,-37.8361,145.0599,8920.0,48.0,2016,5,22,6,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,1,1,0,3,790000.0,0,0,0,0,0,0,0,1,2.6,3.0,1.0,1.0,0.0,90.0,0,0,0,0,1,-37.833,144.997,14949.0,19.0,2017,8,4,4,0,0,1,0,0,1,0,0,0,0
0,0,1,0,1,0,0,1,1,2,1540000.0,0,0,0,0,0,0,1,1,4.5,2.0,2.0,1.0,113.0,104.0,0,0,1,1,0,-37.8481,144.9869,7717.0,73.0,2016,5,22,6,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,3,1080000.0,0,0,0,1,0,1,0,1,6.6,3.0,1.0,1.0,157.0,125.0,0,0,0,1,1,-37.8696,144.9925,2952.0,90.0,2016,6,27,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,1,4,1325000.0,0,0,0,1,0,0,1,1,8.2,4.0,2.0,4.0,525.0,188.0,0,1,0,1,1,-37.7994,144.8763,5058.0,88.0,2017,8,4,4,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,0,2,638000.0,0,0,0,0,0,0,0,1,2.6,2.0,2.0,1.0,0.0,77.0,0,0,0,0,1,-37.822,145.0104,14949.0,10.0,2016,4,16,5,0,0,1,0,0,1,0,0,0,0
0,0,0,1,1,0,1,1,0,2,580000.0,0,0,1,0,1,1,0,1,4.6,2.0,1.0,1.0,1063.0,125.0,0,0,1,1,1,-37.8159,145.0194,11308.0,48.0,2017,8,4,4,0,0,1,0,0,0,0,0,1,0
0,1,1,0,0,1,1,1,0,3,540000.0,0,0,0,0,1,1,0,0,16.5,3.0,1.0,2.0,532.0,122.0,1,0,0,1,1,-37.67949,144.88349,2474.0,43.0,2017,3,6,0,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,1,1,4,1450000.0,0,0,0,0,0,0,0,1,8.5,4.0,2.0,2.0,376.0,192.0,0,1,0,0,1,-37.892,145.00799999999995,4898.0,101.0,2016,8,22,0,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,1,1,3,785000.0,0,0,0,0,1,1,0,0,11.2,3.0,1.0,1.0,602.0,125.0,0,1,1,0,1,-37.70342,144.94574,2606.0,48.0,2017,6,17,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,1,1,0,2,420500.0,0,0,0,0,0,0,1,1,4.4,2.0,1.0,1.0,0.0,52.0,0,0,0,1,0,-37.783,144.93200000000004,3593.0,48.0,2016,5,28,5,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,1,3,676500.0,0,0,0,0,0,0,0,1,9.2,3.0,2.0,1.0,250.0,125.0,0,1,0,1,1,-37.7905,144.8762,3873.0,48.0,2016,8,10,2,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,0,2,419000.0,0,0,0,0,0,0,1,1,2.4,2.0,1.0,1.0,3512.0,51.0,0,0,0,0,1,-37.81828,144.99788999999996,14949.0,7.0,2017,7,22,5,0,0,1,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,0,2,465000.0,0,0,0,0,0,0,1,0,8.4,2.0,1.0,1.0,163.0,169.0,0,0,1,0,0,-37.73311,145.03552,14577.0,48.0,2017,3,6,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,1,1,0,3,2251000.0,0,0,0,0,1,0,0,1,9.2,3.0,1.0,2.0,888.0,137.0,0,0,1,1,1,-37.8002,145.0949,7809.0,68.0,2016,3,12,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,2,910000.0,0,0,1,0,1,1,0,1,9.2,2.0,1.0,1.0,157.0,97.0,0,0,1,1,1,-37.8499,145.0814,10412.0,48.0,2017,4,29,5,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0,0,1,0,0,1,295000.0,0,0,0,0,0,1,0,1,6.5,1.0,1.0,1.0,0.0,125.0,0,0,1,0,0,-37.7557,144.9993,8870.0,48.0,2016,11,19,5,0,0,1,0,0,1,0,0,0,0
0,0,0,1,1,1,1,0,1,2,750000.0,0,0,0,0,1,1,1,0,4.2,2.0,1.0,1.0,325.0,112.0,1,0,0,0,0,-37.7976,144.9213,5263.0,16.0,2016,7,5,1,0,1,0,0,0,1,0,0,0,0
0,0,1,1,0,1,1,0,1,2,960000.0,0,0,1,0,0,0,0,0,7.0,2.0,2.0,1.0,159.0,125.0,0,1,0,1,1,-37.8154,144.8917,6543.0,48.0,2017,4,3,0,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,1,0,0,2,1015000.0,0,0,0,0,0,0,1,0,1.6,2.0,1.0,0.0,117.0,125.0,0,0,0,0,1,-37.7948,144.9861,4553.0,48.0,2016,8,10,2,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,0,1,2,483000.0,0,0,0,0,0,1,0,0,2.8,1.0,1.0,1.0,0.0,68.0,1,0,0,0,0,-37.8106,144.9646,17496.0,14.0,2017,3,18,5,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,1,0,1,1,700000.0,0,1,1,0,0,1,1,1,2.8,1.0,1.0,1.0,0.0,64.0,1,0,0,0,0,-37.8157,144.9727,17496.0,98.0,2016,11,19,5,0,0,1,0,0,1,0,0,0,0
