Suburb_0,Suburb_1,Suburb_2,Suburb_3,Suburb_4,Suburb_5,Suburb_6,Suburb_7,Suburb_8,Rooms,SellerG_0,SellerG_1,SellerG_2,SellerG_3,SellerG_4,SellerG_5,SellerG_6,SellerG_7,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea_0,CouncilArea_1,CouncilArea_2,CouncilArea_3,CouncilArea_4,Lattitude,Longtitude,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan
0,1,1,0,0,1,0,1,0,2.165608215294377,0,0,1,0,1,0,0,1,1.5502847861589013,2.166412240043688,0.6853631506001456,0.4212155869318536,0.7222083474767791,0.8077433153558163,0,1,1,0,1,-0.39892553777164447,2.2448123462590828,-0.7477408686627353,-0.4611303929377513,2017,8,19,5,1,0,0,1,0,0,0,0,0,0
0,0,1,1,0,1,1,0,1,0.06990951013244814,0,0,0,1,1,1,1,1,-0.7015143446498255,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.34646475079435846,-0.14626900388150071,0,1,1,0,1,-0.1278103076688433,-1.0866419247775105,-0.20660863918025518,-0.1192563541550853,2017,9,23,5,1,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,0.06990951013244814,0,0,0,0,1,0,0,1,1.570943493781,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.24551517473617282,-0.14626900388150071,0,1,1,0,1,-2.284553414316011,0.4612657390378885,-0.4762583572585274,-1.008128854990017,2017,9,23,5,1,0,0,0,0,0,0,0,1,0
0,1,0,0,1,1,0,1,1,0.06990951013244814,0,0,0,1,0,0,1,1,2.252680845310248,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.30970749358384814,0.9545144413923267,1,0,0,1,1,2.827193466274403,-0.7585488616630117,1.8477235800277882,-1.1106910666248166,2017,7,22,5,1,0,0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0.06990951013244814,0,0,0,1,0,1,0,1,2.583220167263822,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.3917180090273382,0.9545144413923267,1,0,0,0,1,-2.399421020740346,1.2556671506137962,-0.8029537676065446,-1.07650366274655,2017,7,15,5,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,1,0.06990951013244814,0,0,0,0,0,0,1,1,-0.45360985318464453,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.6649780683572545,0.660972189319306,0,0,1,1,1,-0.3060626896863379,0.5863324541672154,-0.22058368829051397,-1.3158154898944163,2016,8,10,2,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1,1,1,1,1,0.06990951013244814,0,1,0,1,0,0,0,0,0.5999842355423745,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.019042334933555047,-0.14626900388150071,1,0,0,1,0,0.2738111306968366,-1.5733460868810187,-0.8453371132688049,-0.1192563541550853,2016,6,18,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,1,0,0,1.1177588627134127,0,0,1,0,1,0,1,0,0.8272300193854569,1.1303190904378202,2.142552770799691,1.4727121867685884,0.4942015463798426,3.523009147031257,0,1,1,0,0,-1.7232244846085625,0.039683235723409524,-0.45609763067323605,1.5901138397582448,2016,10,9,6,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,1,1,0.06990951013244814,0,0,0,1,0,0,1,1,-0.45360985318464453,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.3586483203186222,-0.14626900388150071,0,0,1,1,1,0.3001061249385447,0.6960764260515455,-1.093680608933076,-0.1192563541550853,2017,4,22,5,0,1,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,1,0.06990951013244814,0,1,0,1,0,0,0,1,0.6826190660307682,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.3027454538556974,-0.14626900388150071,0,1,1,0,1,1.5096758600577072,-0.5566613662148597,0.3265051195012567,-0.1192563541550853,2017,5,13,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0.06990951013244814,0,1,0,0,1,1,0,1,0.4140558669434886,1.1303190904378202,0.6853631506001456,0.4212155869318536,-0.4508953467166194,-0.14626900388150071,0,1,0,1,0,-0.610531044064228,1.4011296793852224,-0.4047794175470398,-0.9055666433552171,2016,9,17,5,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,0,0.06990951013244814,0,0,1,0,0,1,0,0,-0.26768148458575874,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.17220720895287117,-0.14626900388150071,0,0,1,0,1,-0.5357979025351058,-1.0836394953585469,-0.44601726738059033,-0.1192563541550853,2017,3,18,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1,1,0.06990951013244814,0,1,0,0,1,0,1,1,0.3107623288329966,0.09422594083195236,2.142552770799691,0.4212155869318536,0.01033978527336663,-0.14626900388150071,0,1,1,0,0,-1.4381313891456773,0.03657727425517108,0.7180355937542451,-0.1192563541550853,2017,3,18,5,1,0,0,0,0,0,0,0,1,0
0,1,0,0,1,1,1,1,1,1.1177588627134127,1,0,1,0,1,0,0,1,2.5005853367754285,1.1303190904378202,2.142552770799691,0.4212155869318536,0.39847350011777,-0.14626900388150071,1,1,0,0,0,1.8682565446907957,1.559016054030191,-0.7301002329006052,-1.5551273170422826,2017,12,8,4,1,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,1,1,0,0.06990951013244814,0,0,0,0,1,1,0,0,-0.7841491751382191,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.1114959099692712,-0.14626900388150071,0,1,1,0,1,0.640557103015547,-0.5214604695726661,-0.08312418884534545,1.1114901854625123,2016,5,14,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1,2.165608215294377,0,0,0,0,1,0,1,0,-0.3503163150741525,2.166412240043688,0.6853631506001456,-0.630281012904881,0.3845494206614685,1.1563247396925282,0,0,0,1,0,0.8606046864068125,-0.827915334457888,0.4167701908035841,1.5901138397582448,2017,5,20,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,-0.9779398424485164,0,0,0,0,1,1,1,0,0.3107623288329966,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-0.14626900388150071,0,0,1,1,0,-0.8748649335467086,0.5759792492724006,0.31069727706506234,0.22261768462758072,2016,9,24,5,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0,0,1,0,0,0.06990951013244814,0,0,0,0,0,0,1,0,-0.6601969294056287,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.19329987677504232,-0.14626900388150071,0,0,1,0,0,0.763728391832083,-0.0586722107768892,0.3265051195012567,-0.1192563541550853,2016,8,28,6,1,0,0,0,0,1,0,0,0,0
0,0,1,1,1,0,1,0,1,0.06990951013244814,0,1,0,0,0,1,1,1,0.021540422123619087,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.18807834697892925,-0.14626900388150071,0,0,0,1,0,0.766496285962784,-1.146794045216652,-1.5708941711735527,-0.1192563541550853,2016,8,22,0,1,0,0,0,0,0,0,0,0,1
0,0,0,1,1,1,1,0,1,-0.9779398424485164,0,0,1,1,0,0,0,1,-1.3006168656906794,-0.9418672087739155,0.6853631506001456,-0.630281012904881,2.887402702931657,-0.0178442685995542,1,0,0,0,0,0.17264460021942715,-0.6302726530167602,-0.499855571329948,-0.1192563541550853,2017,8,7,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,1,1,1,0,0,0.06990951013244814,0,0,0,0,0,0,1,0,0.6413016507865714,0.09422594083195236,-0.7718264695993994,-0.630281012904881,0.3149290233799612,-0.14626900388150071,0,0,0,1,0,0.9270341455437334,-1.3673173094751174,-0.4160052766683952,0.0516806652362477,2016,4,6,2,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0,1,1,0,1,0.06990951013244814,0,1,0,0,1,0,1,1,0.021540422123619087,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.41782565800790344,1.1012855674288369,0,1,0,0,1,-1.2471466941269191,0.1680629764186416,-1.583265526123618,-1.2816280860161497,2017,11,2,3,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,1,2.165608215294377,0,0,0,0,0,0,1,0,-1.279958158068581,2.166412240043688,0.6853631506001456,1.4727121867685884,0.5951511224380281,-0.14626900388150071,0,1,1,0,1,0.4592600374541929,-0.09801438937683214,-0.2751092897370975,-0.1192563541550853,2017,11,3,4,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,1,1,1,0.06990951013244814,0,1,0,0,1,1,1,0,0.5999842355423745,0.09422594083195236,-0.7718264695993994,-0.630281012904881,0.036447434253931876,-0.14626900388150071,1,0,0,1,0,0.37622321353296806,-1.5443571131755964,-0.8453371132688049,-0.1192563541550853,2016,9,17,5,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,1,1,1,0,0.06990951013244814,0,0,0,0,0,0,1,0,-0.45360985318464453,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.16545171786243937,-0.14626900388150071,0,1,1,0,1,0.7168125863165496,-0.9277202296433255,-1.3521044678899927,-0.1192563541550853,2017,9,9,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,4.261306920456307,0,0,0,0,1,1,0,0,-0.10241182360897168,2.166412240043688,2.142552770799691,1.4727121867685884,0.2801188247392075,7.26567286096227,0,0,1,1,1,0.2530519247165304,1.043944110515732,0.0834309046490504,-1.418377701529216,2016,5,14,5,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,1,0,0,0,1.1177588627134127,0,1,1,0,1,1,1,0,1.3230390023158192,1.1303190904378202,0.6853631506001456,0.4212155869318536,0.5446763344089354,0.660972189319306,0,1,1,1,1,1.5448281155176387,1.3020495085423545,0.24723680815454288,-0.29019337354641833,2017,7,29,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,0,0,1,0.06990951013244814,0,0,0,0,1,0,1,0,0.04219912974571743,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.01054633391108557,-0.14626900388150071,0,1,1,0,1,1.059893063817772,-0.5794384169835111,0.009202774948659403,-0.1192563541550853,2017,11,2,3,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,1,1.1177588627134127,0,0,0,0,1,1,0,0,0.8685474346296539,1.1303190904378202,2.142552770799691,1.4727121867685884,0.19135281820528569,3.174427722694545,0,1,1,1,0,0.47309950810779594,1.3752466671483328,0.36270278768848446,-1.2132532782596166,2017,2,25,5,1,0,0,1,0,0,0,0,0,0
0,0,1,0,0,1,0,1,1,-0.9779398424485164,0,0,1,1,0,0,1,1,0.14549266785620948,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,0.3027454538556974,-0.14626900388150071,0,1,1,0,1,0.9959547093983934,-1.1505211989787736,-1.180738291915016,-0.1192563541550853,2017,3,9,3,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,1,0.06990951013244814,0,0,0,1,0,0,1,1,0.6826190660307682,0.09422594083195236,-0.7718264695993994,-0.630281012904881,0.3567012617488656,-0.14626900388150071,0,1,0,0,1,-1.4727300657794882,0.33992617767156597,-0.1488756494132844,0.22261768462758072,2017,4,22,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,1.1177588627134127,0,0,0,0,0,0,1,0,-0.680855637027727,1.1303190904378202,0.6853631506001456,0.4212155869318536,0.22616301684603934,-0.38477208369083,0,0,1,0,0,0.46756371984639405,0.3699504718664993,-1.1990662251743718,-0.1192563541550853,2016,11,19,5,1,0,0,0,0,1,0,0,0,0
0,0,1,1,1,1,1,0,1,-0.9779398424485164,0,0,0,1,0,0,1,1,0.08351654498991411,-0.9418672087739155,-0.7718264695993994,0.4212155869318536,-0.12890100928964804,-0.49485042821821273,0,1,0,0,1,-1.2445171947026992,0.7782808729155919,-0.6879459864040869,-0.1192563541550853,2017,7,29,5,0,0,1,0,0,0,0,0,1,0
0,1,1,0,0,0,1,1,1,0.06990951013244814,0,1,0,1,0,0,0,1,1.1577693413390318,0.09422594083195236,-0.7718264695993994,1.4727121867685884,0.30970749358384814,-0.14626900388150071,1,1,0,0,1,1.8207871603492403,0.284847127631587,0.11687938284737474,-0.1192563541550853,2017,5,27,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,-0.9779398424485164,0,1,0,1,0,1,1,1,-1.5898387724000573,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.6388704193766892,-0.7883926802912333,0,1,1,0,1,0.14828713186923922,-0.11333713262124036,-0.6625159790067308,-1.17906587438135,2017,9,16,5,0,1,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,1,0,-2.025789195029481,0,0,0,0,0,0,1,1,-1.4452278190453682,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.6506730457557315,0,0,1,1,0,-0.39712640658660525,0.05697308789785903,1.704994799770555,0.5644917234102467,2017,5,27,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,1,2.165608215294377,0,0,0,1,0,1,0,1,0.6826190660307682,2.166412240043688,0.6853631506001456,0.4212155869318536,0.32711259290422495,0.8260897061103801,0,1,0,0,1,-1.6055889840535267,0.5397430321406961,-0.1488756494132844,0.5644917234102467,2016,8,28,6,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,0,1,0.06990951013244814,0,0,0,0,0,0,1,1,-0.45360985318464453,0.09422594083195236,0.6853631506001456,-0.630281012904881,0.18961230827324801,1.1930175212016558,0,0,0,1,0,0.7521032364830604,-1.1031035205607045,-1.5708941711735527,0.5644917234102467,2017,7,15,5,1,0,0,0,0,0,0,0,0,1
0,1,1,0,1,1,0,1,1,0.06990951013244814,0,0,1,0,1,0,1,1,2.3972917986649365,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.008805823979047887,0.20231242045521128,1,0,1,0,1,-0.30274121672951637,2.559756839158353,-0.8364022458048689,0.0516806652362477,2017,12,8,4,1,0,0,1,0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,0.06990951013244814,0,0,1,0,1,0,0,1,-0.14372923885316835,0.09422594083195236,2.142552770799691,0.4212155869318536,-0.014027353775160937,0.2756979834734664,0,0,1,1,1,-0.25347270120292165,0.8099616798939192,-0.9575957044823592,2.6157359561062425,2016,7,5,1,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,1.1177588627134127,0,0,0,0,0,0,1,0,-0.3503163150741525,1.1303190904378202,0.6853631506001456,-0.630281012904881,-0.3273191415419439,1.4131742102564213,0,0,0,1,0,0.7180581386753699,-0.6964296322944175,0.4167701908035841,-0.4611303929377513,2017,4,3,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,1,0,1,0.06990951013244814,0,0,0,0,0,0,1,1,-0.9081014208708097,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.35516730045454686,-0.14626900388150071,0,1,1,0,1,0.3906162630126916,0.12271593897959429,0.8978784388616738,0.5644917234102467,2017,9,9,5,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,1,0,1,-0.9779398424485164,0,0,1,0,1,1,0,0,-0.7428317598940224,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-0.14626900388150071,0,0,0,1,1,-0.7669170624491752,-0.1052616328031142,1.3276684737935673,-0.1192563541550853,2017,3,18,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,1,-0.9779398424485164,0,0,1,0,1,1,1,0,-1.279958158068581,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,-0.6475729690368777,-1.1553204953825091,0,0,0,0,1,0.21291745982121926,-0.16841618266121933,-0.2751092897370975,2.9576099948889087,2016,3,9,2,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,1,0.06990951013244814,0,0,0,0,0,0,1,0,0.16615137547830783,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.3760534196389991,-0.14626900388150071,0,0,0,1,0,0.7941752272697934,-1.4315071798227335,-0.67420003645957,-0.8030044317204174,2016,9,24,5,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,1,1,1,1,1.1177588627134127,0,0,1,1,1,0,1,0,2.7898072434848062,1.1303190904378202,0.6853631506001456,0.4212155869318536,1.075531863680429,1.174671130447092,1,0,1,0,0,-0.6848490014737104,2.750152277173199,-0.5532356769478218,-0.1192563541550853,2017,6,24,5,1,0,0,1,0,0,0,0,0,0
0,0,1,1,0,1,1,0,1,-0.9779398424485164,0,0,1,0,0,0,0,0,-0.5569033912951367,-0.9418672087739155,-0.7718264695993994,0.4212155869318536,-0.29947098262934096,-0.9535101970823074,0,1,0,1,1,-0.05695221792266324,-1.3331517333224348,-0.20660863918025518,0.22261768462758072,2017,5,20,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1,-2.025789195029481,0,0,0,0,0,0,1,0,-0.45360985318464453,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.5772874827374763,0,0,0,1,0,0.7871170972365109,-0.8552477953799165,0.4167701908035841,-0.1192563541550853,2017,1,7,5,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,1,1,0,0,0.06990951013244814,0,0,0,0,0,0,1,1,-1.569180064777959,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.475262485765147,0.5508938447919233,0,1,1,0,1,0.046151838446168034,-0.1406695935432688,-0.3711018401829735,2.6157359561062425,2017,3,9,3,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0.06990951013244814,0,0,0,1,1,1,0,0,0.4140558669434886,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.3412432209982454,-0.14626900388150071,0,1,0,0,0,-1.0625281556087436,1.0991266926049859,-0.8849712689421618,-1.1448784705030832,2017,6,17,5,1,0,0,0,0,0,0,0,1,0
0,1,1,0,1,1,0,1,1,1.1177588627134127,0,0,1,0,1,0,1,1,2.3972917986649365,1.1303190904378202,0.6853631506001456,0.4212155869318536,-0.0592806120081407,1.35813503799273,0,1,1,0,1,-0.23506620523367683,2.5335632307745217,-0.8364022458048689,-1.6918769325553489,2017,9,9,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,1,1,1,1,0,0.06990951013244814,0,0,0,0,0,0,1,1,-0.8874427132487112,0.09422594083195236,2.142552770799691,1.4727121867685884,-0.26292027405654966,-0.14626900388150071,0,0,1,1,1,0.04186160254358649,0.5836406208940162,0.6612190006502421,-0.1192563541550853,2017,6,17,5,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,0,1,2.165608215294377,0,0,0,0,0,0,1,0,0.021540422123619087,2.166412240043688,0.6853631506001456,0.4212155869318536,0.2435681161664162,0.9361680506377629,0,0,0,1,0,0.8080146979233964,-1.1302289173850661,-1.5708941711735527,0.5644917234102467,2016,7,16,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,1,1,0,2.165608215294377,0,0,0,0,1,0,1,0,0.372738451699292,2.166412240043688,2.142552770799691,0.4212155869318536,0.2975239240595844,-0.14626900388150071,0,1,1,0,1,1.232886446986925,-0.7295598879575892,-1.098262592247915,-0.1192563541550853,2017,5,20,5,1,0,0,0,0,1,0,0,0,0
0,1,1,0,0,1,1,0,0,1.1177588627134127,0,0,0,0,1,1,0,0,1.033817095606441,1.1303190904378202,0.6853631506001456,0.4212155869318536,0.4193596193022222,1.0645927859197093,0,1,1,0,1,-0.8412350198586577,2.3325039917182138,-0.08312418884534545,-0.4611303929377513,2017,8,26,5,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,1.1177588627134127,0,0,0,0,0,0,1,1,0.0008817145015203821,1.1303190904378202,0.6853631506001456,-0.630281012904881,0.6369233608069326,-0.14626900388150071,0,0,1,1,1,0.03715618252136539,0.8410212945783634,-0.403863020884072,-0.1192563541550853,2017,2,25,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,1.1177588627134127,0,0,0,0,0,0,1,0,-0.39163373031834936,1.1303190904378202,0.6853631506001456,-0.630281012904881,-0.3151355720176801,-0.14626900388150071,0,1,1,0,1,0.9782401869618483,-0.3537385502774911,0.8612225723429623,-0.1192563541550853,2016,3,12,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,1,1,1,-0.9779398424485164,0,0,0,1,1,1,0,0,0.6826190660307682,-0.9418672087739155,0.6853631506001456,-0.630281012904881,-0.8285860019687967,-0.14626900388150071,0,1,0,0,1,-1.7273763258045647,0.44967014955619034,-0.1488756494132844,-1.5551273170422826,2017,8,4,4,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,0.06990951013244814,0,0,0,0,1,1,0,0,0.3107623288329966,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.19657434800139872,-0.09122983161780936,0,0,1,0,0,1.2259667116602218,0.024153428381334528,3.2543924576833465,0.5644917234102467,2016,7,26,1,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,1,0,0.06990951013244814,0,0,1,0,0,1,0,0,-1.321275573312778,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.21940752575560757,-0.14626900388150071,0,0,1,1,0,-0.4721363375287876,-0.07730797958720265,1.704994799770555,-0.1192563541550853,2016,12,11,6,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,1,0.06990951013244814,0,0,0,0,0,0,1,1,-0.39163373031834936,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-0.8067390710457971,0,0,1,1,1,-0.24101717761471825,0.6556989269620916,0.33796007778835413,0.22261768462758072,2016,5,14,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,1,1,1,0,1,1.1177588627134127,0,0,0,0,0,0,0,1,-1.3006168656906794,1.1303190904378202,0.6853631506001456,-1.6817776127416157,-0.48222452549329775,-0.6783143357638506,1,0,0,0,0,0.2281408775401236,-0.6969472925390258,-0.499855571329948,-0.5295052006942845,2017,6,17,5,1,0,0,0,0,1,0,0,0,0
0,0,1,1,0,0,1,0,0,0.06990951013244814,0,0,0,0,0,0,1,1,-0.6601969294056287,-0.9418672087739155,0.6853631506001456,-0.630281012904881,-0.10279336030908279,0.4775082817736681,0,0,1,0,0,0.672387885518657,0.06038964551303902,0.3265051195012567,1.5901138397582448,2016,9,17,5,1,0,0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,-0.9779398424485164,0,1,1,0,1,1,1,0,1.3230390023158192,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.4665599361049586,-0.14626900388150071,0,1,1,0,1,1.3863661765346902,1.0341085658658198,0.24723680815454288,-0.9739414511117503,2017,8,26,5,0,0,1,0,0,1,0,0,0,0
0,0,1,0,1,1,1,0,1,2.165608215294377,0,1,1,0,0,1,1,0,-0.7428317598940224,2.166412240043688,2.142552770799691,1.4727121867685884,1.4236338500879655,4.495367857023138,0,0,0,1,1,-0.7032554974428569,-0.07834330007671354,1.3276684737935673,2.820860379375842,2016,10,12,2,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,0,0,0.06990951013244814,0,0,0,0,0,0,1,0,-0.577562098917235,0.09422594083195236,2.142552770799691,-0.630281012904881,-0.26292027405654966,-0.0178442685995542,0,0,0,1,0,0.5243055495258125,-0.8983171277422751,-0.27785847972600086,1.9319878785409108,2016,8,28,6,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,1.1177588627134127,0,0,1,1,0,0,0,1,-0.7841491751382191,1.1303190904378202,2.142552770799691,0.4212155869318536,-0.4282687176001295,-0.14626900388150071,0,0,0,1,0,0.38314294885976957,-0.698500273273145,-0.20111025920244843,-0.1192563541550853,2017,4,29,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,1,0,1,0,-2.025789195029481,0,0,0,0,0,0,0,1,-1.321275573312778,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.4121699659464022,0,0,1,1,0,-0.4001710901304648,-0.028647916581955857,1.704994799770555,-1.3841902976509495,2016,8,13,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,-0.9779398424485164,0,0,0,1,0,1,0,0,-1.321275573312778,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,-0.551844922774805,-0.14626900388150071,0,0,0,1,1,-0.510886855358699,-0.43552886894620396,-0.95415921699623,-0.1192563541550853,2016,3,9,2,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,0,-0.9779398424485164,0,0,0,0,0,0,1,0,0.5586668202981777,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.48744605528941076,-0.14626900388150071,0,1,1,0,1,1.5567300602797216,-0.3133610511880373,-0.5440717103181438,-0.1192563541550853,2017,4,29,5,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1,0,1,1,1,1.1177588627134127,0,0,0,0,0,1,1,1,-0.7221730522719239,1.1303190904378202,2.142552770799691,1.4727121867685884,1.113823082185258,3.1377349411854176,0,0,1,1,1,-0.48085520404052995,0.5788781466429723,-0.22058368829051397,-0.5978800084508177,2017,6,17,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,0.06990951013244814,0,0,0,0,1,1,0,0,-0.3503163150741525,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.5501044128427673,-0.07288344086324557,0,0,0,1,0,0.9381057220666356,-1.003919817668856,0.4167701908035841,-0.6320674123290844,2016,8,13,5,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,1,0,0,1,1.1177588627134127,0,0,0,1,0,1,0,1,0.6826190660307682,0.09422594083195236,0.6853631506001456,-0.630281012904881,0.35147973195275256,0.9361680506377629,0,1,0,0,0,-1.2443787999962181,0.8865753961153717,-0.9850876043713929,0.5644917234102467,2016,7,26,1,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,1,0,1,-2.025789195029481,0,0,0,0,1,1,0,0,-0.8667840056266128,-1.9779603583797833,-0.7718264695993994,-1.6817776127416157,-0.8285860019687967,-0.14626900388150071,0,0,1,0,0,0.35131216635665957,0.041753876702431324,0.8978784388616738,-0.1192563541550853,2016,5,14,5,0,0,1,0,0,1,0,0,0,0
0,0,0,1,1,1,1,1,0,0.06990951013244814,0,0,0,0,0,0,1,1,-0.8461252980045144,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-0.3297329114271386,0,0,1,1,1,-0.00851407063534762,0.5107540584352737,0.6612190006502421,1.0773027815842457,2016,11,27,6,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,1,-0.9779398424485164,0,0,0,0,0,0,1,1,-0.7221730522719239,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-0.14626900388150071,0,0,1,1,1,-0.2292536275592147,0.5699743904332962,-0.22058368829051397,0.39355470401891374,2017,7,29,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,1,-0.9779398424485164,0,0,1,0,1,1,1,0,0.6826190660307682,-0.9418672087739155,-0.7718264695993994,1.4727121867685884,0.1791692486810219,-0.14626900388150071,0,1,0,0,1,-1.6180445076416319,0.5262838657773486,-0.1488756494132844,-0.1192563541550853,2017,8,4,4,1,0,0,0,0,0,0,0,1,0
