Suburb_0,Suburb_1,Suburb_2,Suburb_3,Suburb_4,Suburb_5,Suburb_6,Suburb_7,Suburb_8,Rooms,SellerG_0,SellerG_1,SellerG_2,SellerG_3,SellerG_4,SellerG_5,SellerG_6,SellerG_7,SellerG_8,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea_0,CouncilArea_1,CouncilArea_2,CouncilArea_3,CouncilArea_4,CouncilArea_5,Lattitude,Longtitude,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
0,0,0,0,0,1,0,1,0,5,0,0,0,0,1,0,1,0,1,12.2,5.0,3.0,2.0,585.0,317.0,0,0,1,0,0,0,-37.8637,145.1024,2894.0,18.0,2016,9,17,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,1,1,9.2,4.0,2.0,2.0,715.0,126.0,0,0,0,1,1,1,-37.7943,145.083,7809.0,79.0,2016,10,12,2,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1.6,2.0,1.0,0.0,130.0,80.0,0,0,0,0,0,1,-37.7953,144.9882,4553.0,128.0,2016,12,11,6,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,9.9,4.0,2.0,2.0,708.0,126.0,0,0,1,1,0,1,-37.7257,144.9418,7485.0,48.0,2016,7,30,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,1,0,8.0,3.0,2.0,2.0,725.0,126.0,0,0,0,0,1,0,-37.7551,144.9047,9264.0,48.0,2016,12,6,1,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,1,4.6,2.0,1.0,1.0,0.0,85.0,0,0,0,1,1,0,-37.85163,144.9943,7717.0,118.0,2017,5,27,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,1,1,8.0,3.0,2.0,2.0,684.0,147.0,0,0,0,0,1,0,-37.7585,144.9317,9264.0,68.0,2016,3,9,2,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,6.3,1.0,1.0,1.0,0.0,126.0,0,0,0,1,1,0,-37.8509,145.0203,4836.0,48.0,2016,9,24,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,1,1,4.6,3.0,1.0,0.0,228.0,116.0,0,0,0,1,1,1,-37.8157,145.0263,11308.0,48.0,2016,3,12,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,1,1,5.3,3.0,2.0,2.0,242.0,165.0,0,0,0,1,1,1,-37.82834,145.03937,11308.0,28.0,2017,12,8,4,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,1,1,0,0,12.1,3.0,1.0,2.0,608.0,126.0,0,0,1,1,0,1,-37.7114,144.9378,2606.0,48.0,2017,4,3,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,1,1,5.3,2.0,1.0,1.0,0.0,126.0,0,0,0,1,0,0,-37.76926,144.99157,11364.0,48.0,2017,6,17,5,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,1,1,0,1,0,3,0,0,0,0,0,0,0,1,0,7.9,3.0,1.0,2.0,537.0,170.0,0,0,1,1,1,1,-37.7773,145.0379,5549.0,73.0,2016,7,11,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,1,1,0,6,0,0,0,0,0,1,0,0,1,3.0,6.0,4.0,2.0,472.0,328.0,0,0,0,0,1,1,-37.85231,144.96373,2019.0,103.0,2017,3,6,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,0,1,0,2,0,0,0,0,1,0,0,1,1,3.3,2.0,1.0,1.0,0.0,64.0,0,0,0,1,1,0,-37.8374,144.9918,14887.0,48.0,2017,4,3,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,1,9.9,2.0,1.0,2.0,590.0,95.0,0,0,1,1,0,1,-37.717,144.9509,7485.0,78.0,2016,5,14,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,1,0,0,1,7.9,2.0,1.0,1.0,1129.0,72.0,0,0,0,1,1,1,-37.81623,145.0841,5682.0,58.0,2017,5,27,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.6,1.0,1.0,1.0,3701.0,62.0,0,0,0,0,0,1,-37.809,144.9911,4553.0,13.0,2016,7,11,0,0,0,1,0,0,1,0,0,0,0,0
0,1,1,0,1,1,0,1,0,3,0,0,0,0,1,0,0,1,1,14.7,3.0,1.0,1.0,299.0,112.0,0,0,1,1,0,1,-37.89513,144.64056000000005,16166.0,13.0,2017,8,19,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,1,1,13.9,4.0,2.0,2.0,655.0,170.0,0,0,1,1,1,0,-37.782,145.1194,9028.0,48.0,2016,10,12,2,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,1,1,0,1,9.7,2.0,1.0,1.0,943.0,126.0,0,0,0,1,1,1,-37.79219000000001,145.10214,7809.0,48.0,2017,6,24,5,1,0,0,0,0,0,0,0,1,0,0
0,1,0,1,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,38.0,3.0,2.0,1.0,539.0,126.0,0,0,1,1,0,1,-38.14406,145.16352,17055.0,47.0,2017,8,19,5,1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,6.9,2.0,1.0,1.0,0.0,126.0,0,0,0,0,1,0,-37.7715,144.9155,6232.0,48.0,2017,3,18,5,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,4,0,0,0,0,1,0,0,1,1,11.2,4.0,3.0,6.0,454.0,126.0,0,0,1,1,0,0,-37.9206,145.0051,10579.0,48.0,2016,10,12,2,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,1,1,3,0,0,0,0,0,0,0,1,0,3.2,3.0,1.0,0.0,169.0,126.0,0,0,0,0,0,1,-37.7821,144.9753,3106.0,48.0,2017,4,3,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,1,0,1,9.2,3.0,1.0,2.0,615.0,607.0,0,0,0,1,1,1,-37.8578,145.0919,10412.0,78.0,2016,6,27,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,1,0,1,0,4,0,0,0,1,0,0,1,0,0,8.9,4.0,3.0,4.0,672.0,297.0,0,0,0,1,0,1,-37.8536,144.8734,802.0,48.0,2016,11,19,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,1,1,4.6,3.0,2.0,0.0,249.0,171.0,0,0,0,1,1,1,-37.8169,145.02100000000004,11308.0,128.0,2017,2,25,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,1,0,0,4,0,0,0,1,0,0,0,0,1,7.7,3.0,3.0,2.0,278.0,277.0,0,0,0,1,0,1,-37.8261,144.8718,1223.0,3.0,2016,9,17,5,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,1,1,0,0,10.8,3.0,2.0,1.0,573.0,161.0,0,0,1,1,0,1,-37.77892,145.09281,4480.0,48.0,2017,9,9,5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,3,0,0,0,0,1,1,1,0,0,8.4,3.0,1.0,2.0,485.0,126.0,0,0,0,1,0,0,-37.7383,145.02348999999995,14577.0,48.0,2017,3,6,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,7.8,4.0,1.0,2.0,370.0,126.0,0,0,1,1,0,1,-37.7431,144.95600000000005,11204.0,48.0,2017,3,18,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0,3.5,3.0,2.0,0.0,202.0,307.0,0,0,0,0,0,1,-37.7835,144.9867,6244.0,120.0,2016,11,27,6,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,1,1,5,0,0,0,0,1,0,0,1,1,11.8,5.0,3.0,2.0,424.0,126.0,0,0,1,0,1,0,-37.8145,145.1131,2079.0,48.0,2016,8,10,2,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,7.4,3.0,2.0,2.0,192.0,191.0,0,0,0,1,1,0,-37.8654,145.0297,4675.0,8.0,2017,5,13,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,0,0,4,0,0,0,0,1,1,1,1,1,7.8,4.0,2.0,1.0,276.0,4.0,0,0,1,0,1,1,-37.8039,144.8849,1808.0,70.0,2016,11,19,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0,0,1,1,13.0,2.0,1.0,2.0,202.0,126.0,0,0,1,0,0,1,-37.9165,145.0259,6795.0,44.0,2016,3,9,2,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,1,0,0,0,3,0,0,0,0,1,1,0,1,1,8.8,3.0,1.0,1.0,436.0,126.0,0,0,1,1,1,1,-37.73459,145.04394,2674.0,48.0,2017,8,7,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,1,1,0,0,12.0,2.0,1.0,2.0,230.0,69.0,0,0,0,1,0,0,-37.709,145.02014,21650.0,3.0,2017,7,15,5,0,0,1,0,0,1,0,0,0,0,0
0,1,0,0,1,0,1,1,0,3,0,0,1,1,0,1,1,1,0,12.1,3.0,1.0,1.0,540.0,142.0,0,0,1,1,1,1,-37.70636,145.05462,10175.0,50.0,2017,7,15,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,0,0,1,1,4,0,0,0,0,0,1,0,1,0,12.1,4.0,2.0,2.0,763.0,126.0,0,0,1,1,0,1,-37.7123,144.9426,2606.0,48.0,2017,11,2,3,1,0,0,0,0,1,0,0,0,0,0
0,1,0,1,1,1,1,0,1,4,0,0,0,1,0,1,1,0,1,17.2,4.0,3.0,2.0,649.0,126.0,0,0,1,1,0,1,-37.81175,145.20501000000004,6871.0,48.0,2017,8,26,5,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,6.3,2.0,1.0,1.0,1501.0,126.0,0,0,1,1,0,1,-37.8528,145.02684,4836.0,48.0,2017,3,9,3,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,0,1,4,0,0,0,1,0,1,0,1,1,12.1,4.0,2.0,2.0,990.0,267.0,0,0,1,0,0,1,-37.8916,145.0753,4442.0,15.0,2016,5,28,5,1,0,0,0,0,0,0,0,1,0,0
0,1,1,0,1,1,1,0,1,4,0,0,0,0,1,0,0,1,1,25.5,4.0,2.0,2.0,400.0,248.0,0,0,1,1,0,1,-37.61729,145.0238,2940.0,6.0,2017,9,9,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,0,12.8,3.0,2.0,2.0,288.0,116.0,0,0,0,0,1,0,-37.7514,144.8731,5629.0,19.0,2017,4,3,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,1,1,1,3,0,0,0,1,0,1,1,0,1,7.5,3.0,1.0,1.0,211.0,120.0,0,0,0,1,1,1,-37.8204,145.0489,6482.0,28.0,2016,7,30,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,6.9,5.0,2.0,1.0,0.0,126.0,0,0,0,0,1,0,-37.7696,144.9227,6232.0,48.0,2016,10,12,2,1,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,1,0,0,4,0,0,0,0,1,0,0,1,0,34.9,4.0,2.0,2.0,549.0,126.0,0,0,1,1,0,1,-38.09601,145.19633000000005,8060.0,13.0,2017,9,16,5,1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,8.8,3.0,1.0,3.0,523.0,126.0,0,0,0,1,0,0,-37.7314,145.0017,14577.0,48.0,2016,10,12,2,1,0,0,0,0,1,0,0,0,0,0
0,1,0,0,1,0,1,1,0,3,0,0,0,1,0,1,0,1,1,12.1,3.0,1.0,1.0,583.0,126.0,0,0,1,1,1,1,-37.70074,145.0648,10175.0,48.0,2017,1,7,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,1,1,13.8,3.0,2.0,3.0,281.0,126.0,0,0,1,1,1,0,-37.7586,145.1211,5420.0,7.0,2017,6,5,0,0,1,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,1,1,1,3,0,0,0,1,0,1,0,1,1,14.9,3.0,1.0,1.0,355.0,111.0,0,0,1,1,1,1,-37.7065,145.0825,2329.0,52.0,2016,8,28,6,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1,0,1,1,0,3,0,0,0,0,0,0,0,1,0,12.4,2.0,1.0,4.0,1075.0,126.0,0,0,1,1,0,1,-37.7156,144.9708,5070.0,48.0,2016,5,22,6,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,1,0,4,0,0,0,0,1,1,0,0,1,4.1,4.0,3.0,2.0,160.0,126.0,0,0,0,0,1,1,-37.8471,144.9595,2019.0,48.0,2017,5,20,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,1,1,0,1,4,0,0,0,0,0,0,0,1,0,6.3,4.0,3.0,2.0,234.0,176.0,0,0,1,0,1,1,-37.81961,144.88132,6543.0,6.0,2017,12,8,4,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,0,0,1,3,0,1,0,1,0,0,1,0,0,14.6,3.0,1.0,2.0,688.0,126.0,0,1,0,0,0,1,-37.9432,145.0462,2555.0,62.0,2017,8,4,4,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,1,1,1,4,0,0,0,0,0,0,0,1,1,11.8,4.0,2.0,2.0,556.0,214.0,0,0,1,1,1,0,-37.7657,145.0957,4480.0,61.0,2016,3,9,2,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,1,1,0,0,12.0,3.0,1.0,2.0,695.0,126.0,0,0,1,1,0,1,-37.69618,145.01289,21650.0,48.0,2017,9,23,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,1,11.0,3.0,2.0,2.0,731.0,149.0,0,0,0,1,1,1,-37.8666,145.0676,3052.0,83.0,2016,4,6,2,1,0,0,0,0,0,0,0,1,0,0
0,1,1,0,1,1,0,1,1,3,0,0,0,0,0,0,0,1,0,16.5,3.0,1.0,1.0,672.0,126.0,0,1,0,0,1,1,-37.6784,144.88797,2474.0,48.0,2017,12,8,4,1,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,0,1,1,1,3,0,0,0,1,0,1,0,1,1,24.8,3.0,2.0,1.0,720.0,162.0,0,1,0,1,0,0,-37.87768,145.25918,10788.0,58.0,2017,7,29,5,1,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,1,1,1,2,0,0,0,0,1,0,0,1,1,8.5,2.0,1.0,1.0,295.0,126.0,0,0,1,0,0,1,-37.8904,145.013,4898.0,48.0,2016,4,6,2,0,0,1,0,0,0,0,0,1,0,0
0,1,1,1,1,0,0,0,0,3,0,0,0,1,0,1,1,0,1,26.5,3.0,1.0,1.0,862.0,97.0,0,0,1,1,0,1,-37.78329,145.32271,8280.0,58.0,2017,9,9,5,1,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,8.4,1.0,1.0,1.0,631.0,34.0,0,0,0,1,0,0,-37.74495,144.99322,14577.0,53.0,2017,7,22,5,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,3.4,1.0,1.0,1.0,0.0,126.0,0,1,0,0,0,0,-37.79122,144.93175,5263.0,7.0,2017,6,17,5,0,0,1,0,0,1,0,0,0,0,0
0,1,1,1,0,1,0,1,1,3,0,0,0,0,1,0,0,1,1,18.4,3.0,1.0,1.0,537.0,126.0,0,1,1,1,1,0,-37.86833,144.7035,13830.0,48.0,2017,12,8,4,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,1,1,1,0,6.3,2.0,1.0,1.0,869.0,74.0,0,0,0,1,1,0,-37.8603,145.0224,4836.0,38.0,2017,4,22,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,1,1,3,0,0,0,1,1,0,1,0,0,11.2,3.0,2.0,2.0,591.0,126.0,0,0,1,1,0,1,-37.71177,144.94781,2606.0,48.0,2017,7,29,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,1,0,1,13.8,4.0,2.0,2.0,648.0,126.0,0,0,1,1,0,1,-37.90609,145.0551,10969.0,48.0,2017,9,16,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,1,0,1,2,0,0,0,1,1,0,1,0,0,11.2,2.0,1.0,1.0,166.0,126.0,0,0,0,1,0,0,-37.6986,145.024,21650.0,28.0,2017,4,22,5,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,1,4.5,2.0,1.0,0.0,218.0,126.0,0,0,0,1,1,0,-37.8561,145.0042,7717.0,108.0,2016,7,11,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,0,1,2,0,0,0,1,0,1,1,0,1,12.1,2.0,2.0,1.0,0.0,75.0,0,0,1,0,0,1,-37.8882,145.0666,4442.0,5.0,2017,4,29,5,0,0,1,0,0,0,0,0,1,0,0
0,1,1,0,1,1,0,1,0,4,0,0,0,0,1,1,1,1,1,14.7,4.0,2.0,2.0,639.0,126.0,0,1,1,1,1,0,-37.8723,144.661,16166.0,18.0,2017,8,7,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,8.0,2.0,1.0,1.0,160.0,126.0,0,0,0,0,1,0,-37.7421,144.8995,9264.0,48.0,2016,10,15,5,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,1,1,0,1,1,4,0,0,0,1,0,1,0,1,1,23.3,4.0,2.0,2.0,633.0,126.0,0,1,0,1,0,0,-37.88214,145.25058,2949.0,48.0,2017,7,15,5,1,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,1,0,9.4,3.0,2.0,1.0,0.0,134.0,0,0,0,0,1,0,-37.7364,144.8977,1308.0,16.0,2016,11,19,5,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,7.8,2.0,1.0,1.0,0.0,112.9,0,0,1,1,0,1,-37.7422,144.9604,11204.0,4.0,2017,8,4,4,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,6.8,1.0,1.0,1.0,0.0,35.64,0,0,0,1,0,1,-37.85588,144.89936,6380.0,51.0,2017,7,29,5,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,1,11.2,3.0,1.0,2.0,446.0,134.0,0,0,0,1,1,0,-37.8784,145.0654,8801.0,38.0,2017,4,29,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,9.2,4.0,2.0,2.0,302.0,126.0,0,0,1,1,0,1,-37.7271,144.9842,3445.0,48.0,2016,7,11,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,1,0,10.3,4.0,2.0,2.0,707.0,217.0,0,0,1,1,1,1,-37.762,145.0645,1651.0,62.0,2017,5,20,5,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,1,0,1,0,5.2,2.0,1.0,2.0,0.0,126.0,0,0,1,1,0,1,-37.7593,144.9652,11918.0,48.0,2016,3,9,2,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,1,0,1,13.9,3.0,2.0,2.0,209.0,126.0,0,0,1,0,0,1,-37.9213,145.0565,10969.0,48.0,2016,5,28,5,0,1,0,0,0,0,0,0,1,0,0
0,1,0,1,0,0,1,0,0,5,0,0,0,0,0,1,1,0,0,16.1,5.0,4.0,3.0,4077.0,126.0,0,0,1,1,1,0,-37.78182,145.1903,4790.0,48.0,2017,5,27,5,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,1,1,1,1,4,0,0,0,0,0,1,1,0,0,17.4,4.0,1.0,0.0,616.0,126.0,0,1,0,0,1,1,-37.65879,144.9296,1124.0,48.0,2017,8,7,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1,0,1,1,1,4,0,0,0,0,0,0,1,1,1,6.2,4.0,3.0,3.0,1116.0,304.0,0,0,0,1,1,1,-37.84283,145.05178,6482.0,34.0,2017,6,17,5,1,0,0,0,0,0,0,0,1,0,0
0,1,0,1,1,1,1,1,1,4,0,0,0,1,0,1,0,1,1,21.5,4.0,2.0,2.0,530.0,313.0,0,1,0,0,0,1,-38.00429000000001,145.10286000000005,3650.0,11.0,2017,8,7,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,1,0,4,0,0,1,0,0,0,1,0,0,35.2,4.0,2.0,2.0,670.0,185.0,0,1,0,1,1,0,-38.01901,145.33479,17093.0,48.0,2017,12,8,4,1,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,4,0,0,0,0,1,0,1,1,0,6.2,4.0,2.0,2.0,528.0,199.0,0,0,0,1,1,1,-37.83539,145.0431,6482.0,38.0,2017,3,6,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,1,1,11.4,3.0,1.0,2.0,299.0,115.0,0,0,1,0,0,1,-37.8973,145.053,7822.0,88.0,2016,6,8,2,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,7.5,3.0,2.0,1.0,176.0,134.0,0,0,0,0,1,0,-37.74936,144.89668999999995,9264.0,7.0,2017,5,27,5,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,0,4,0,0,0,1,0,1,1,1,0,11.4,4.0,3.0,2.0,719.0,154.0,0,0,1,0,0,1,-37.90087,145.03959,3578.0,98.0,2017,5,27,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,1,3,0,0,0,0,0,0,0,1,1,6.2,3.0,2.0,2.0,265.0,177.0,0,0,0,1,1,1,-37.84506,145.05246,6482.0,8.0,2017,3,6,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,1,11.2,3.0,2.0,2.0,700.0,126.0,0,0,0,1,1,0,-37.8807,145.0547,8801.0,98.0,2016,4,16,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,6.9,3.0,2.0,1.0,253.0,126.0,0,0,0,0,1,0,-37.7708,144.9234,6232.0,48.0,2017,11,2,3,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0.7,1.0,1.0,1.0,3878.0,126.0,0,1,0,0,0,0,-37.82548,144.96648000000005,8400.0,6.0,2017,6,17,5,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,1,1,1,0,0,3,0,0,0,0,1,0,0,1,1,20.6,3.0,2.0,2.0,654.0,185.0,0,1,0,0,1,1,-37.6038,144.9226,15510.0,19.0,2017,7,22,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,6.9,2.0,2.0,1.0,0.0,63.0,0,0,0,0,1,0,-37.7675,144.92,6232.0,3.0,2017,8,4,4,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,1,1,4,0,0,0,0,0,0,0,1,1,10.8,4.0,1.0,2.0,753.0,130.0,0,0,1,1,0,1,-37.77592,145.09714,4480.0,58.0,2017,9,16,5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,7.4,4.0,2.0,1.0,300.0,185.0,0,0,0,1,1,0,-37.8638,145.0298,4675.0,128.0,2017,2,25,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6.6,1.0,1.0,1.0,0.0,126.0,0,0,1,0,1,1,-37.8087,144.8978,2417.0,48.0,2016,5,22,6,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0,3.5,3.0,1.0,0.0,249.0,126.0,0,0,0,0,0,1,-37.7754,144.9806,6244.0,48.0,2017,4,3,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,13.3,3.0,1.0,2.0,476.0,126.0,0,1,0,0,1,0,-37.769,144.8441,4217.0,48.0,2016,11,19,5,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4.5,3.0,2.0,2.0,190.0,135.0,0,0,1,1,0,1,-37.7684,144.9739,5533.0,78.0,2016,11,27,6,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,1,1,1,1,5,0,0,0,0,0,0,0,1,1,7.5,5.0,5.0,4.0,696.0,126.0,0,0,0,1,1,1,-37.7974,145.0491,2671.0,48.0,2017,3,18,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,1,11.7,3.0,1.0,2.0,742.0,126.0,0,0,1,0,1,0,-37.8529,145.0962,5678.0,48.0,2016,9,17,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,1,1,3,0,0,0,0,1,0,1,0,1,11.2,3.0,2.0,2.0,463.0,209.0,0,0,1,1,0,0,-37.9082,144.9968,10579.0,48.0,2016,4,6,2,1,0,0,0,0,0,0,0,1,0,0
